State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2,STATE,h1_emissions,c1_emissions,t1_emissions,h2_emissions,c2_emissions,t2_emissions,h1_cost,c1_cost,t1_cost,h2_cost,c2_cost,t2_cost,emissions_comparison,cost_comparison,h1_cop,elec_price,ng_price,ratio_price,grid_emissions
SC,G4500090,Columbia Metro Arpt,723100,33.95,-81.12,29170,45009,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
GA,G4500110,Augusta Bush Field,722180,33.37,-81.97,,45011,SRVC,4.08,1.29,0.23,3.57,10.27,3.24,0.05,20.31,0,0,0,0,0,0,0,0,0.22,0,9.77,3.08,0.03,20.48,4.13,3.81,3.62,0,0,0,34.23,18.91,32.75,22.72,SC,0.000136629,0.000291235,0.000427864,0.000191067,0.000276853,0.00046792,0.035476333,0.089103348,0.124579681,0.046976538,0.084703183,0.131679721,-0.085604335,-0.053919007,2.76744186,29.01524033,13.00867888,2.2304525,0.09
SC,G4500130,Beaufort Mcas,722085,32.48,-80.72,29904,45013,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.29E-05,0.000288539,0.00035146,8.78E-05,0.000273258,0.000361018,0.014300537,0.088278317,0.102578855,0.02157715,0.083603142,0.105180292,-0.026475987,-0.024733123,3.153846154,29.01524033,13.00867888,2.2304525,0.09
SC,G4500150,Charleston Intl Arpt,722080,32.9,-80.03,29406,45015,SRVC,2.23,0.7,0.18,2.11,10.99,3.47,0.03,23.3,0,0,0,0,0,0,0,0,0.18,0,10.42,3.29,0.02,23.54,2.43,2.25,2.13,0,0,0,33.8,18.86,32.9,21.1,SC,7.91E-05,0.00031191,0.00039101,0.000112835,0.00029573,0.000408565,0.019250723,0.095428586,0.114679309,0.02774205,0.0904784,0.11822045,-0.042965303,-0.029953707,3.014285714,29.01524033,13.00867888,2.2304525,0.09
SC,G4500170,Columbia Metro Arpt,723100,33.95,-81.12,29170,45017,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
SC,G4500190,Charleston Intl Arpt,722080,32.9,-80.03,29406,45019,SRVC,2.23,0.7,0.18,2.11,10.99,3.47,0.03,23.3,0,0,0,0,0,0,0,0,0.18,0,10.42,3.29,0.02,23.54,2.43,2.25,2.13,0,0,0,33.8,18.86,32.9,21.1,SC,7.91E-05,0.00031191,0.00039101,0.000112835,0.00029573,0.000408565,0.019250723,0.095428586,0.114679309,0.02774205,0.0904784,0.11822045,-0.042965303,-0.029953707,3.014285714,29.01524033,13.00867888,2.2304525,0.09
NC,G4500210,Hickory Regional Ap,723145,35.73,-81.38,28601,45021,SRVC,7.92,2.5,0.33,7.38,5.28,1.67,0.1,11.09,0,0,0,0,0,0,0,0,0.305,0,4.97,1.57,0.055,11.2,8.53,7.87,7.48,0,0,0,34.01,19.03,31.35,26.9,SC,0.000254382,0.000150112,0.000404494,0.000394671,0.000141123,0.000535794,0.068752584,0.045926726,0.114679309,0.097035527,0.043176622,0.140212149,-0.245058226,-0.182101479,2.952,29.01524033,13.00867888,2.2304525,0.09
NC,G4500230,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208,45023,SRVC,5.93,1.87,0.285,5.68,6.91,2.18,0.075,14.33,0,0,0,0,0,0,0,0,0.27,0,6.52,2.06,0.04,14.47,6.57,6.06,5.75,0,0,0,33.83,19.01,31.79,25.07,SC,0.000193707,0.000195955,0.000389662,0.000303902,0.000185168,0.00048907,0.051426933,0.059952253,0.111379185,0.074718589,0.056652129,0.131370717,-0.203258824,-0.15217647,3.037433155,29.01524033,13.00867888,2.2304525,0.09
SC,G4500250,Florence Regional Ap,723106,34.18,-79.73,29506,45025,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.72E-05,0.000285842,0.000373033,0.000122865,0.000272359,0.000395224,0.021175796,0.087453286,0.108629082,0.03020801,0.083328131,0.113536142,-0.056146987,-0.043220242,2.987012987,29.01524033,13.00867888,2.2304525,0.09
SC,G4500270,Sumter Shaw Afb,747900,33.97,-80.47,29152,45027,SRVC,7.95,2.51,0.295,7.48,6.97,2.2,0.105,14.78,0,0,0,0,0,0,0,0,0.275,0,6.58,2.08,0.055,14.94,8.65,7.98,7.58,0,0,0,34.53,19.02,31.83,27,SC,0.000252134,0.000197752,0.000449887,0.000400187,0.000186966,0.000587153,0.069027594,0.060502274,0.129529867,0.098391805,0.05720215,0.155593954,-0.233783262,-0.167513493,2.980079681,29.01524033,13.00867888,2.2304525,0.09
SC,G4500290,Beaufort Mcas,722085,32.48,-80.72,29904,45029,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.29E-05,0.000288539,0.00035146,8.78E-05,0.000273258,0.000361018,0.014300537,0.088278317,0.102578855,0.02157715,0.083603142,0.105180292,-0.026475987,-0.024733123,3.153846154,29.01524033,13.00867888,2.2304525,0.09
SC,G4500310,Florence Regional Ap,723106,34.18,-79.73,29506,45031,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.72E-05,0.000285842,0.000373033,0.000122865,0.000272359,0.000395224,0.021175796,0.087453286,0.108629082,0.03020801,0.083328131,0.113536142,-0.056146987,-0.043220242,2.987012987,29.01524033,13.00867888,2.2304525,0.09
SC,G4500330,Florence Regional Ap,723106,34.18,-79.73,29506,45033,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.72E-05,0.000285842,0.000373033,0.000122865,0.000272359,0.000395224,0.021175796,0.087453286,0.108629082,0.03020801,0.083328131,0.113536142,-0.056146987,-0.043220242,2.987012987,29.01524033,13.00867888,2.2304525,0.09
SC,G4500350,Charleston Intl Arpt,722080,32.9,-80.03,29406,45035,SRVC,2.23,0.7,0.18,2.11,10.99,3.47,0.03,23.3,0,0,0,0,0,0,0,0,0.18,0,10.42,3.29,0.02,23.54,2.43,2.25,2.13,0,0,0,33.8,18.86,32.9,21.1,SC,7.91E-05,0.00031191,0.00039101,0.000112835,0.00029573,0.000408565,0.019250723,0.095428586,0.114679309,0.02774205,0.0904784,0.11822045,-0.042965303,-0.029953707,3.014285714,29.01524033,13.00867888,2.2304525,0.09
GA,G4500370,Augusta Bush Field,722180,33.37,-81.97,,45037,SRVC,4.08,1.29,0.23,3.57,10.27,3.24,0.05,20.31,0,0,0,0,0,0,0,0,0.22,0,9.77,3.08,0.03,20.48,4.13,3.81,3.62,0,0,0,34.23,18.91,32.75,22.72,SC,0.000136629,0.000291235,0.000427864,0.000191067,0.000276853,0.00046792,0.035476333,0.089103348,0.124579681,0.046976538,0.084703183,0.131679721,-0.085604335,-0.053919007,2.76744186,29.01524033,13.00867888,2.2304525,0.09
SC,G4500390,Columbia Metro Arpt,723100,33.95,-81.12,29170,45039,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
SC,G4500410,Florence Regional Ap,723106,34.18,-79.73,29506,45041,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.72E-05,0.000285842,0.000373033,0.000122865,0.000272359,0.000395224,0.021175796,0.087453286,0.108629082,0.03020801,0.083328131,0.113536142,-0.056146987,-0.043220242,2.987012987,29.01524033,13.00867888,2.2304525,0.09
SC,G4500430,Myrtle Beach Afb,747910,33.68,-78.93,29577,45043,SRVC,3.84,1.21,0.22,3.94,8.34,2.63,0.05,18.34,0,0,0,0,0,0,0,0,0.21,0,7.9,2.49,0.03,18.55,4.55,4.19,3.98,0,0,0,33.54,18.96,32.15,23.15,SC,0.000128539,0.000236404,0.000364943,0.000210124,0.00022382,0.000433943,0.03327625,0.072327718,0.105603968,0.051661862,0.068477573,0.120139436,-0.159007362,-0.12098831,3.256198347,29.01524033,13.00867888,2.2304525,0.09
SC,G4500450,Greenville Downtown Ap,723119,34.85,-82.35,29607,45045,SRVC,11.81,3.73,0.37,10.98,4.56,1.44,0.16,9.64,0,0,0,0,0,0,0,0,0.33,0,4.3,1.36,0.08,9.75,12.7,11.72,11.13,0,0,0,35.11,19.07,31.18,30.79,SC,0.000368539,0.000129438,0.000497977,0.000587744,0.000122247,0.000709991,0.102578855,0.039601488,0.142180343,0.144505257,0.037401405,0.181906662,-0.298615637,-0.218388481,2.943699732,29.01524033,13.00867888,2.2304525,0.09
SC,G4500470,Anderson Rgnl AP,723190,34.5,-82.717,29626,45047,SRVC,9.33,2.95,0.33,8.94,6.39,2.02,0.12,12.9,0,0,0,0,0,0,0,0,0.315,0,6.07,1.92,0.065,13.03,10.33,9.53,9.05,0,0,0,34.84,19.04,31.71,28.57,SC,0.000294831,0.000181573,0.000476404,0.000477918,0.000172584,0.000650502,0.081128049,0.055552088,0.136680136,0.117502995,0.052801984,0.170304979,-0.267637109,-0.197438989,3.030508475,29.01524033,13.00867888,2.2304525,0.09
SC,G4500490,Beaufort Mcas,722085,32.48,-80.72,29904,45049,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.29E-05,0.000288539,0.00035146,8.78E-05,0.000273258,0.000361018,0.014300537,0.088278317,0.102578855,0.02157715,0.083603142,0.105180292,-0.026475987,-0.024733123,3.153846154,29.01524033,13.00867888,2.2304525,0.09
SC,G4500510,Myrtle Beach Afb,747910,33.68,-78.93,29577,45051,SRVC,3.84,1.21,0.22,3.94,8.34,2.63,0.05,18.34,0,0,0,0,0,0,0,0,0.21,0,7.9,2.49,0.03,18.55,4.55,4.19,3.98,0,0,0,33.54,18.96,32.15,23.15,SC,0.000128539,0.000236404,0.000364943,0.000210124,0.00022382,0.000433943,0.03327625,0.072327718,0.105603968,0.051661862,0.068477573,0.120139436,-0.159007362,-0.12098831,3.256198347,29.01524033,13.00867888,2.2304525,0.09
SC,G4500530,Beaufort Mcas,722085,32.48,-80.72,29904,45053,SRVC,1.63,0.52,0.18,1.64,10.18,3.21,0.02,21.71,0,0,0,0,0,0,0,0,0.185,0,9.62,3.04,0.015,21.92,1.9,1.75,1.67,0,0,0,33.35,18.88,32.65,20.63,SC,6.29E-05,0.000288539,0.00035146,8.78E-05,0.000273258,0.000361018,0.014300537,0.088278317,0.102578855,0.02157715,0.083603142,0.105180292,-0.026475987,-0.024733123,3.153846154,29.01524033,13.00867888,2.2304525,0.09
SC,G4500550,Sumter Shaw Afb,747900,33.97,-80.47,29152,45055,SRVC,7.95,2.51,0.295,7.48,6.97,2.2,0.105,14.78,0,0,0,0,0,0,0,0,0.275,0,6.58,2.08,0.055,14.94,8.65,7.98,7.58,0,0,0,34.53,19.02,31.83,27,SC,0.000252134,0.000197752,0.000449887,0.000400187,0.000186966,0.000587153,0.069027594,0.060502274,0.129529867,0.098391805,0.05720215,0.155593954,-0.233783262,-0.167513493,2.980079681,29.01524033,13.00867888,2.2304525,0.09
NC,G4500570,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208,45057,SRVC,5.93,1.87,0.285,5.68,6.91,2.18,0.075,14.33,0,0,0,0,0,0,0,0,0.27,0,6.52,2.06,0.04,14.47,6.57,6.06,5.75,0,0,0,33.83,19.01,31.79,25.07,SC,0.000193707,0.000195955,0.000389662,0.000303902,0.000185168,0.00048907,0.051426933,0.059952253,0.111379185,0.074718589,0.056652129,0.131370717,-0.203258824,-0.15217647,3.037433155,29.01524033,13.00867888,2.2304525,0.09
SC,G4500590,Greer GreenvL Spartanbrg Ap,723120,34.9,-82.22,29651,45059,SRVC,7.9,2.49,0.31,7.86,5.54,1.75,0.1,11.4,0,0,0,0,0,0,0,0,0.3,0,5.24,1.65,0.06,11.52,9.08,8.37,7.95,0,0,0,34.07,19.04,31.42,27.41,SC,0.000251685,0.000157303,0.000408988,0.000419746,0.000148314,0.00056806,0.068477573,0.048126809,0.116604382,0.103200427,0.045376705,0.148577132,-0.280026594,-0.215192942,3.156626506,29.01524033,13.00867888,2.2304525,0.09
SC,G4500610,Sumter Shaw Afb,747900,33.97,-80.47,29152,45061,SRVC,7.95,2.51,0.295,7.48,6.97,2.2,0.105,14.78,0,0,0,0,0,0,0,0,0.275,0,6.58,2.08,0.055,14.94,8.65,7.98,7.58,0,0,0,34.53,19.02,31.83,27,SC,0.000252134,0.000197752,0.000449887,0.000400187,0.000186966,0.000587153,0.069027594,0.060502274,0.129529867,0.098391805,0.05720215,0.155593954,-0.233783262,-0.167513493,2.980079681,29.01524033,13.00867888,2.2304525,0.09
SC,G4500630,Columbia Metro Arpt,723100,33.95,-81.12,29170,45063,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
GA,G4500650,Augusta Bush Field,722180,33.37,-81.97,,45065,SRVC,4.08,1.29,0.23,3.57,10.27,3.24,0.05,20.31,0,0,0,0,0,0,0,0,0.22,0,9.77,3.08,0.03,20.48,4.13,3.81,3.62,0,0,0,34.23,18.91,32.75,22.72,SC,0.000136629,0.000291235,0.000427864,0.000191067,0.000276853,0.00046792,0.035476333,0.089103348,0.124579681,0.046976538,0.084703183,0.131679721,-0.085604335,-0.053919007,2.76744186,29.01524033,13.00867888,2.2304525,0.09
SC,G4500670,Florence Regional Ap,723106,34.18,-79.73,29506,45067,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.72E-05,0.000285842,0.000373033,0.000122865,0.000272359,0.000395224,0.021175796,0.087453286,0.108629082,0.03020801,0.083328131,0.113536142,-0.056146987,-0.043220242,2.987012987,29.01524033,13.00867888,2.2304525,0.09
SC,G4500690,Florence Regional Ap,723106,34.18,-79.73,29506,45069,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.72E-05,0.000285842,0.000373033,0.000122865,0.000272359,0.000395224,0.021175796,0.087453286,0.108629082,0.03020801,0.083328131,0.113536142,-0.056146987,-0.043220242,2.987012987,29.01524033,13.00867888,2.2304525,0.09
SC,G4500710,Columbia Metro Arpt,723100,33.95,-81.12,29170,45071,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
SC,G4500730,Anderson County Ap,723125,34.5,-82.72,29626,45073,SRVC,9.33,2.95,0.33,8.94,6.38,2.02,0.12,12.89,0,0,0,0,0,0,0,0,0.315,0,6.07,1.92,0.065,13.02,10.32,9.52,9.05,0,0,0,34.84,19.04,31.71,28.56,SC,0.000294831,0.000181573,0.000476404,0.000477417,0.000172584,0.000650001,0.081128049,0.055552088,0.136680136,0.117379697,0.052801984,0.170181681,-0.267072077,-0.196857527,3.030508475,29.01524033,13.00867888,2.2304525,0.09
SC,G4500750,Columbia Metro Arpt,723100,33.95,-81.12,29170,45075,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
SC,G4500770,Anderson Rgnl AP,723190,34.5,-82.717,29626,45077,SRVC,9.33,2.95,0.33,8.94,6.39,2.02,0.12,12.9,0,0,0,0,0,0,0,0,0.315,0,6.07,1.92,0.065,13.03,10.33,9.53,9.05,0,0,0,34.84,19.04,31.71,28.57,SC,0.000294831,0.000181573,0.000476404,0.000477918,0.000172584,0.000650502,0.081128049,0.055552088,0.136680136,0.117502995,0.052801984,0.170304979,-0.267637109,-0.197438989,3.030508475,29.01524033,13.00867888,2.2304525,0.09
SC,G4500790,Columbia Metro Arpt,723100,33.95,-81.12,29170,45079,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
SC,G4500810,Columbia Metro Arpt,723100,33.95,-81.12,29170,45081,SRVC,4.72,1.49,0.23,4.16,9.08,2.87,0.06,18.21,0,0,0,0,0,0,0,0,0.22,0,8.64,2.73,0.03,18.38,4.82,4.44,4.22,0,0,0,34.07,18.93,32.4,23.38,SC,0.000154606,0.000257977,0.000412583,0.000222661,0.000245393,0.000468053,0.04097654,0.078927966,0.119904506,0.054744312,0.075077821,0.129822134,-0.118512128,-0.076393968,2.791946309,29.01524033,13.00867888,2.2304525,0.09
SC,G4500830,Greer GreenvL Spartanbrg Ap,723120,34.9,-82.22,29651,45083,SRVC,7.9,2.49,0.31,7.86,5.54,1.75,0.1,11.4,0,0,0,0,0,0,0,0,0.3,0,5.24,1.65,0.06,11.52,9.08,8.37,7.95,0,0,0,34.07,19.04,31.42,27.41,SC,0.000251685,0.000157303,0.000408988,0.000419746,0.000148314,0.00056806,0.068477573,0.048126809,0.116604382,0.103200427,0.045376705,0.148577132,-0.280026594,-0.215192942,3.156626506,29.01524033,13.00867888,2.2304525,0.09
SC,G4500850,Sumter Shaw Afb,747900,33.97,-80.47,29152,45085,SRVC,7.95,2.51,0.295,7.48,6.97,2.2,0.105,14.78,0,0,0,0,0,0,0,0,0.275,0,6.58,2.08,0.055,14.94,8.65,7.98,7.58,0,0,0,34.53,19.02,31.83,27,SC,0.000252134,0.000197752,0.000449887,0.000400187,0.000186966,0.000587153,0.069027594,0.060502274,0.129529867,0.098391805,0.05720215,0.155593954,-0.233783262,-0.167513493,2.980079681,29.01524033,13.00867888,2.2304525,0.09
SC,G4500870,Greer GreenvL Spartanbrg Ap,723120,34.9,-82.22,29651,45087,SRVC,7.9,2.49,0.31,7.86,5.54,1.75,0.1,11.4,0,0,0,0,0,0,0,0,0.3,0,5.24,1.65,0.06,11.52,9.08,8.37,7.95,0,0,0,34.07,19.04,31.42,27.41,SC,0.000251685,0.000157303,0.000408988,0.000419746,0.000148314,0.00056806,0.068477573,0.048126809,0.116604382,0.103200427,0.045376705,0.148577132,-0.280026594,-0.215192942,3.156626506,29.01524033,13.00867888,2.2304525,0.09
SC,G4500890,Florence Regional Ap,723106,34.18,-79.73,29506,45089,SRVC,2.44,0.77,0.2,2.3,10.06,3.18,0.03,20.45,0,0,0,0,0,0,0,0,0.2,0,9.58,3.03,0.02,20.65,2.66,2.45,2.33,0,0,0,33.6,18.93,32.66,21.38,SC,8.72E-05,0.000285842,0.000373033,0.000122865,0.000272359,0.000395224,0.021175796,0.087453286,0.108629082,0.03020801,0.083328131,0.113536142,-0.056146987,-0.043220242,2.987012987,29.01524033,13.00867888,2.2304525,0.09
NC,G4500910,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208,45091,SRVC,5.93,1.87,0.285,5.68,6.91,2.18,0.075,14.33,0,0,0,0,0,0,0,0,0.27,0,6.52,2.06,0.04,14.47,6.57,6.06,5.75,0,0,0,33.83,19.01,31.79,25.07,SC,0.000193707,0.000195955,0.000389662,0.000303902,0.000185168,0.00048907,0.051426933,0.059952253,0.111379185,0.074718589,0.056652129,0.131370717,-0.203258824,-0.15217647,3.037433155,29.01524033,13.00867888,2.2304525,0.09
SD,G4600030,Mitchell  Awos,726545,43.77,-98.03,,46003,MROW,72.85,23,1.36,59.1,1.39,0.44,1.17,2.35,0,0,0,0,0,0,0,0,0.85,0,1.36,0.43,0.46,2.38,69.06,63.71,60.52,0,0,0,55.39,19.34,31.15,83.05,SD,0.003576443,6.46E-05,0.003641042,0.00319498,6.31E-05,0.003258111,0.642746375,0.012296018,0.655042393,0.414019972,0.012016563,0.426036534,0.117531338,0.537526339,2.569565217,29.48417351,6.856316297,4.300293661,0.147
SD,G4600050,Huron Regional Arpt,726540,44.4,-98.22,57350,46005,MROW,77.88,24.59,1.525,60.16,0.67,0.21,1.345,1.03,0,0,0,0,0,0,0,0,0.89,0,0.66,0.21,0.5,1.04,70.46,65,61.75,0,0,0,57.09,19.36,31.01,84.37,SD,0.003834105,3.08E-05,0.003864936,0.003259672,3.08E-05,0.003290504,0.687179712,0.005868554,0.693048266,0.422403048,0.005868554,0.428271601,0.174572808,0.618244738,2.446522977,29.48417351,6.856316297,4.300293661,0.147
NE,G4600070,Valentine Miller Field,725670,42.87,-100.55,69201,46007,MROW,40.38,12.75,0.815,34.18,1.93,0.61,0.595,2.97,0,0,0,0,0,0,0,0,0.615,0,1.9,0.6,0.255,3,39.77,36.69,34.85,0,0,0,44.18,19.29,30.89,55.98,SD,0.001991562,8.96E-05,0.00208112,0.00183996,8.81E-05,0.001928049,0.356305056,0.017046752,0.373351808,0.238430274,0.016767297,0.255197571,0.079391184,0.462991228,2.680784314,29.48417351,6.856316297,4.300293661,0.147
SD,G4600090,Chan Gurney Muni,726525,42.92,-97.38,,46009,MROW,55.08,17.39,1.085,43,4,1.26,0.875,7.52,0,0,0,0,0,0,0,0,0.7,0,3.84,1.21,0.34,7.6,50.29,46.4,44.08,0,0,0,50.04,19.24,31.67,65.64,SD,0.002712429,0.000184988,0.002897418,0.002326905,0.000177648,0.002504552,0.485972151,0.035211323,0.521183474,0.301530791,0.033814048,0.335344839,0.156860526,0.554171745,2.472685451,29.48417351,6.856316297,4.300293661,0.147
SD,G4600110,Brookings  Awos,726515,44.3,-96.82,57006,46011,MROW,65.36,20.64,1.245,55.68,0.11,0.04,1.065,0.19,0,0,0,0,0,0,0,0,0.82,0,0.11,0.03,0.43,0.19,64.98,59.94,56.94,0,0,0,52.39,19.41,30.7,79.35,SD,0.003213072,5.87E-06,0.003218945,0.003005919,4.40E-06,0.003010324,0.576795008,0.00111782,0.577912828,0.389520595,0.000838365,0.39035896,0.069301881,0.48046513,2.697674419,29.48417351,6.856316297,4.300293661,0.147
SD,G4600130,Aberdeen Regional Arpt,726590,45.45,-98.42,,46013,MROW,71.2,22.48,1.355,54.56,1.04,0.33,1.175,1.9,0,0,0,0,0,0,0,0,0.815,0,1,0.32,0.445,1.92,63.91,58.96,56.01,0,0,0,54.75,19.3,31,78.26,SD,0.003499364,4.84E-05,0.003547813,0.002956774,4.70E-05,0.003003755,0.628214718,0.009222013,0.637436731,0.383152057,0.008942558,0.392094615,0.181126143,0.625721719,2.427046263,29.48417351,6.856316297,4.300293661,0.147
SD,G4600150,Mitchell  Awos,726545,43.77,-98.03,,46015,MROW,72.85,23,1.36,59.1,1.39,0.44,1.17,2.35,0,0,0,0,0,0,0,0,0.85,0,1.36,0.43,0.46,2.38,69.06,63.71,60.52,0,0,0,55.39,19.34,31.15,83.05,SD,0.003576443,6.46E-05,0.003641042,0.00319498,6.31E-05,0.003258111,0.642746375,0.012296018,0.655042393,0.414019972,0.012016563,0.426036534,0.117531338,0.537526339,2.569565217,29.48417351,6.856316297,4.300293661,0.147
SD,G4600170,Pierre Municipal Ap,726686,44.38,-100.28,57501,46017,MROW,59.56,18.81,1.165,47.63,2.32,0.73,0.955,3.84,0,0,0,0,0,0,0,0,0.755,0,2.26,0.71,0.385,3.88,55.65,51.34,48.77,0,0,0,51.07,19.28,31.27,70.62,SD,0.002932653,0.000107176,0.003039829,0.00257464,0.000104239,0.002678879,0.525654753,0.020400211,0.546054964,0.333633422,0.019841301,0.353474724,0.134739214,0.5448204,2.532163743,29.48417351,6.856316297,4.300293661,0.147
SD,G4600190,Ellsworth Afb,726625,44.15,-103.1,57706,46019,RMPA,64.61,20.4,1.24,52.54,1.37,0.43,1.02,2.06,0,0,0,0,0,0,0,0,0.82,0,1.35,0.43,0.41,2.08,61.29,56.54,53.71,0,0,0,52.52,19.34,31.07,75.88,SD,0.003587748,7.13E-05,0.003659039,0.002835414,7.13E-05,0.002906704,0.570088089,0.012016563,0.582104652,0.367425666,0.012016563,0.379442229,0.258827439,0.534106137,2.575490196,29.48417351,6.856316297,4.300293661,0.166
